city,category,name,latitude,longitude,osm_type,osm_id
Indianapolis,park,Watkins Park,39.7994877,-86.1716949,way,914837344
Indianapolis,park,Hanover Park,39.7213239,-86.0321122,way,918044393
Indianapolis,park,Wildwood Park,39.7155456,-86.0264422,way,926876970
Indianapolis,park,Fletcher Park,39.7833779,-86.1339584,way,941600594
Indianapolis,park,Thompson Park,39.693943,-86.0551473,way,944039734
Indianapolis,park,Frank Young Park,39.8070969,-86.1787842,way,946959355
Indianapolis,park,Ruckle Pocket Park,39.8109919,-86.1481335,way,950255894
Indianapolis,park,Park Garden Pocket Park,39.8104517,-86.147589,way,950255895
Indianapolis,park,Broadway & 29th Park,39.8093277,-86.1469536,way,950257490
Indianapolis,park,Historic Meridian Park,39.8155602,-86.1530489,way,950260685
Indianapolis,park,Richard G. Lugar Plaza,39.7674858,-86.153568,way,955897409
Indianapolis,park,Orange Park,39.7494963,-86.1283475,way,957974732
Indianapolis,park,Emhardt Park,39.7301344,-86.1640393,way,958991813
Indianapolis,park,Westminster Greenspace,39.7712166,-86.1227313,way,959546511
Indianapolis,park,Commons Park,39.7714805,-86.1239137,way,959568203
Indianapolis,park,Englewood Nature Playspace and Garden,39.7691854,-86.1149737,way,960211955
Indianapolis,museum,Indy's Teeny Statue Of Liberty Museum,39.781141,-86.1152177,way,960876625
Indianapolis,park,Paramount School of Excellence Greenspace,39.7881503,-86.1124555,way,961115486
Indianapolis,park,Spades Park,39.787536,-86.1225008,way,961687545
Indianapolis,park,Lentz Park,39.7775147,-86.1958925,way,964419206
Indianapolis,park,Lilly Recreation Park,39.7320882,-86.1789937,way,964451032
Indianapolis,park,Little Valley Park,39.7478256,-86.1788552,way,964478281
Indianapolis,park,Belmont Beach,39.7865008,-86.1962255,way,965246215
Indianapolis,park,Denver Park,39.7815503,-86.2089295,way,970976536
Indianapolis,park,Haughville Park,39.7762175,-86.2024414,way,970988865
Indianapolis,park,Hawthorne Park,39.7663849,-86.2022144,way,972110037
Indianapolis,park,Peace Park,39.7516777,-86.2012437,way,976395788
Indianapolis,stadium,Lucas Oil Stadium,39.7591085,-86.1638686,way,989245934
Indianapolis,stadium,Victory Field,39.7647654,-86.1692519,way,989724577
Indianapolis,museum,Crown Hill Waiting Station,39.817508,-86.1649527,way,1014936609
Indianapolis,park,Rev. Charles R. Williams Park,39.8143792,-86.1414744,way,1017459000
Indianapolis,park,Shelton Heights Park,39.7615454,-86.227197,way,1019927278
Indianapolis,park,Ridenour Park,39.764533,-86.2232168,way,1019930246
Indianapolis,park,Olin Park,39.7780458,-86.2258471,way,1019941627
Indianapolis,park,Bowman Park,39.8204704,-86.2457454,way,1025006426
Indianapolis,park,Faculty Park,39.8147463,-86.2659861,way,1025750101
Indianapolis,park,Gateway West Park,39.8297309,-86.2676704,way,1025973573
Indianapolis,park,Wes Montgomery Park,39.8202084,-86.0762776,way,1033747231
Indianapolis,museum,James Whitcomb Riley Home,39.7722298,-86.1478479,way,1033763256
Indianapolis,mall,Raintree Plaza Shopping Center,39.8250845,-85.992622,way,1035500748
Indianapolis,park,Ashland Neighborhood Grass Park,39.6999341,-86.0405722,way,1107777830
Indianapolis,park,St Clair Pocket Park,39.777836,-86.1211115,way,1216279332
Indianapolis,park,Bicentennial Unity Plaza,39.7651554,-86.1557035,way,1234793498
Indianapolis,park,Doris Cowherd Park,39.8307192,-86.0773483,way,1261625233
Indianapolis,park,Mid-North Greenspace,39.814243,-86.1583814,way,1275360823
Indianapolis,park,29th and Capitol Park,39.8085356,-86.1610513,way,1275360827
Indianapolis,park,Cummins Meadow,39.7675864,-86.1517549,way,1275452596
Indianapolis,park,Pogue's Run Art and Nature Park,39.7991006,-86.0947872,way,1275710989
Indianapolis,park,Dequincy Park,39.7936107,-86.0884257,way,1275710990
Indianapolis,park,St Clair Place Community Park,39.7771979,-86.1240605,way,1275716794
Indianapolis,park,Miracle Place Park,39.7805223,-86.1181878,way,1275716795
Indianapolis,park,John Ed Park,39.7938398,-86.1257017,way,1275793638
Indianapolis,park,Unity Park,39.7937385,-86.1241602,way,1275793639
Indianapolis,park,Shawn Grove Park,39.7857269,-86.1517902,way,1275793641
Indianapolis,park,Fall Creek Place Arboretum,39.7997969,-86.1468005,way,1275793645
Indianapolis,park,Fall Creek Place Park,39.8040833,-86.1493884,way,1275793646
Indianapolis,park,Hot Shot Tot Lot,39.7558431,-86.1413237,way,1275796828
Indianapolis,park,St Philip Neri Pocket Park,39.7763408,-86.1172752,way,1275798852
Indianapolis,park,Windsor Village Park,39.8042938,-86.0552178,way,1276092345
Indianapolis,park,Eva C. Talley Park,39.8256468,-86.0677247,way,1276092349
Indianapolis,park,Roselawn Park,39.8286759,-86.0866161,way,1276092357
Indianapolis,park,Highwoods Park,39.845195,-86.1901126,way,1276098869
Indianapolis,park,Fox Hill Manor Park,39.8627539,-86.1908332,way,1276098870
Indianapolis,park,Juan Solomon Park,39.866487,-86.1849404,way,1276098871
Indianapolis,park,Wish Park,39.8879787,-86.2055371,way,1276098874
Indianapolis,park,Kitley Woods,39.7348413,-85.9604693,way,1276189130
Indianapolis,park,Wright's Fields,39.7500855,-85.9544486,way,1276189131
Indianapolis,park,Stable Chase Nature Sanctuary,39.7518503,-85.9656638,way,1276189132
Indianapolis,park,Kitley and Troy Park,39.7286507,-85.9635088,way,1276189133
Indianapolis,park,Wolf Run Park,39.7002033,-85.9914616,way,1276189134
Indianapolis,park,Griffin Woods,39.6573319,-86.2843484,way,1276267997
Indianapolis,park,Cloverleaf Conservation Area,39.7622077,-86.3102138,way,1276267998
Indianapolis,park,McCord Park,39.8215754,-86.1472941,way,1278180920
Indianapolis,park,Mapleton Park,39.8179322,-86.1464472,way,1278180921
Indianapolis,park,Pride Park,39.7514919,-86.1088732,way,1278364057
Indianapolis,park,Jake Greene Park,39.7902389,-86.0266582,way,1278364060
Indianapolis,park,Raymond Park,39.7375976,-86.0177568,way,1278364069
Indianapolis,park,Bellamy Park,39.8231419,-85.9991802,way,1278364078
Indianapolis,park,Pennsy Trail Park,39.77139,-85.9785419,way,1278466647
Indianapolis,park,Pocket Park,39.8142766,-86.1611556,way,1278577346
Indianapolis,park,Colorado and 29th Park,39.8074063,-86.0950028,way,1278577350
Indianapolis,park,Brightwood Park,39.8008248,-86.107464,way,1278577351
Indianapolis,park,Boulevard Station,39.8258481,-86.1402181,way,1278577352
Indianapolis,park,Patricia Park,39.8119179,-86.2343146,way,1278577360
Indianapolis,park,Pathways to Peace Garden,39.7723792,-86.1630923,way,1288347963
Indianapolis,park,Highway Parcel 15,39.8124049,-86.1781067,way,1288354962
Indianapolis,park,Chapel Glen Club,39.7754056,-86.3170521,way,1292236999
Indianapolis,park,Canal Walk,39.769141,-86.1662577,way,1292755829
Indianapolis,park,Canal Walk,39.7696177,-86.1654094,way,1292755888
Indianapolis,park,Canal Walk,39.7707691,-86.1651022,way,1292756002
Indianapolis,park,Canal Walk,39.777552,-86.1643521,way,1292756172
Indianapolis,park,Canal Walk,39.7775279,-86.1653283,way,1292756352
Indianapolis,park,Canal Walk,39.7697281,-86.1660682,way,1292756650
Indianapolis,park,Springdale Community Park,39.7859324,-86.1246514,way,1300347725
Indianapolis,park,Willard Pocket Park,39.7704157,-86.1278364,way,1304438606
Indianapolis,park,Ruth Shaw Park,39.7800072,-86.117239,way,1321612650
Indianapolis,park,Triangle Park,39.7838441,-86.1276426,way,1321612653
Indianapolis,park,Fall Creek Greenway,39.8060367,-86.1537092,way,1331947371
Indianapolis,park,Englewood CDC Playspace,39.7705088,-86.1161015,way,1331999336
Indianapolis,park,Blickman Trail Park,39.87635,-86.1512806,way,1366692297
Indianapolis,park,Art’s Center Canoe Launch,39.8785326,-86.1414331,way,1366696922
Indianapolis,park,Hendricks Park,39.7517988,-86.1528211,way,1382552262
Indianapolis,park,Hendricks Park,39.7511606,-86.1539163,way,1382552263
Indianapolis,park,Hendricks Park,39.750254,-86.1538724,way,1382552265
Indianapolis,park,Chinquapin Oak Park,39.7859548,-86.1218506,way,1383750446
Indianapolis,park,The Garden,39.7323223,-86.1567591,way,1390691836
Indianapolis,park,Spark on the Circle,39.768821,-86.1584743,way,1392016742
Indianapolis,park,The Recess,39.7579888,-86.1456174,way,1392022298
Indianapolis,park,Thatcher Hole 2 Teabox,39.7719269,-86.236219,way,1422668829
Indianapolis,park,Practice Putting Green,39.8548451,-86.3214645,way,1422668830
Indianapolis,park,Practice Putting Green,39.855377,-86.322086,way,1422668831
Indianapolis,park,Lappin Way Park,39.7998611,-85.9766171,way,1463812874
Indianapolis,park,Town Run Trail Park,39.9176857,-86.0848928,relation,3687351
Indianapolis,park,Irvington Circle,39.7664183,-86.070262,relation,5267817
Indianapolis,museum,Indiana State Museum,39.7688945,-86.1698831,relation,6268982
Indianapolis,attraction,Indiana World War Memorial Plaza,39.7746391,-86.156909,relation,7976809
Indianapolis,mall,Circle Center Mall,39.7656616,-86.1590872,relation,9725853
Indianapolis,park,Woolens Gardens Natural Resource Area,39.8637668,-86.0530289,relation,13584066
Indianapolis,park,Skiles Test Nature Park,39.8718927,-86.0508109,relation,14034179
Indianapolis,park,Fort Harrison State Park,39.8693794,-86.0196097,relation,15437652
Indianapolis,park,South Street Square Park,39.7606347,-86.1519909,relation,15514264
Indianapolis,park,Dubarry Park,39.820467,-86.0162127,relation,15987677
Indianapolis,park,Grassy Creek Regional Park,39.8142214,-85.9813568,relation,15989846
Indianapolis,university,Indiana University Indianapolis,39.7745423,-86.1779447,relation,16128264
Indianapolis,park,Gardner Park,39.8394089,-86.049145,relation,17250123
Indianapolis,park,George Washington Park,39.8144525,-86.1145463,relation,19385782
Indianapolis,park,Paul Ruster Park,39.7591423,-85.9635073,relation,20109859
Nashville,university,Aquinas College,36.1320979,-86.8440125,node,356785580
Nashville,park,Cleveland Park,36.1875559,-86.7602761,node,356794875
Nashville,park,East Park,36.1731119,-86.7605539,node,356799513
Nashville,park,Elizabeth Park,36.1785043,-86.8030626,node,356800197
Nashville,park,Hartman Park,36.2111665,-86.8255549,node,356809377
Nashville,park,McCabe Park,36.1397799,-86.8475,node,356819106
Nashville,park,Napier Park,36.1503348,-86.7558317,node,356822985
Nashville,park,Peeler Park,36.2006108,-86.6533298,node,356826409
Nashville,park,Rose Park,36.1432297,-86.7836581,node,356830969
Nashville,park,Cedar Hill Park,36.2711642,-86.7463865,node,356844075
Nashville,park,Old Hickory Lake Park,36.2883854,-86.6624964,node,356845631
Nashville,park,Bicentennial Park,36.1661716,-86.7766766,node,356878721
Nashville,park,Bordeaux Park,36.2156109,-86.8441663,node,356878817
Nashville,park,Bellevue Park,36.0783932,-86.9586134,node,356878823
Nashville,park,Ezell Road Park,36.0883926,-86.677775,node,356879119
Nashville,park,Nashville Shores Recreation Area,36.1320021,-86.6263849,node,356879122
Nashville,park,Four Corners Recreation Area,36.0500609,-86.5733282,node,356879244
Nashville,park,Hamilton Creek Metropolitan Park,36.1078364,-86.6236071,node,356879286
Nashville,park,Hermitage Lands Wildlife Management Area,36.1622997,-86.6081691,node,356879311
Nashville,park,Lock One Park,36.1997778,-86.7877765,node,356879368
Nashville,park,Parkwood Park,36.2353322,-86.7716649,node,356879473
Nashville,park,Seven Points Public Use Area,36.133391,-86.5702728,node,356879617
Nashville,park,Smith Springs Public Use Area,36.0889483,-86.5888842,node,356879630
Nashville,park,Suggs Creek Public Use Area,36.1325577,-86.5463834,node,356879635
Nashville,park,Trinity Hills Park,36.2214438,-86.789443,node,356879654
Nashville,park,Whites Creek Park,36.2750532,-86.8183321,node,356879694
Nashville,park,Metro Riverfront Park,36.1628384,-86.7744542,node,356894260
Nashville,park,Old Hickory Beach Access Area,36.2875521,-86.6574963,node,356894347
Nashville,park,Edward S Temple Track,36.1697789,-86.8313885,node,356898080
Nashville,park,Peabody Esplanade,36.1414463,-86.7988881,node,356898107
Nashville,park,Harpeth River Park,36.0783932,-86.9594467,node,356898491
Nashville,park,Hill Park,36.1353357,-86.8852785,node,356898499
Nashville,park,J Percy Priest Wildlife Management Area,36.1408907,-86.5841619,node,356898501
Nashville,park,Chapman Quad,36.1442,-86.8009,node,356901209
Nashville,university,Meharry School of Dentistry,36.1679337,-86.8066183,node,356901447
Nashville,park,Carter Park,31.2001979,-83.2370987,node,358752466
Nashville,park,Dogwood Street Recreation Area,31.207338,-83.2529313,node,358752488
Nashville,park,Northside Park,31.2179682,-83.2463778,node,358752594
Nashville,museum,Adventure Science Center,36.1464461,-86.7755543,node,368158231
Nashville,museum,Croft House,36.087356,-86.745018,node,830820217
Nashville,museum,Tennessee Sports Hall of Fame,36.1598551,-86.7790511,node,1440836240
Nashville,museum,Charlie Daniels Museum,36.1624734,-86.775336,node,1440913491
Nashville,museum,Tennessee State Museum - Military Branch,36.1638916,-86.7834714,node,1440957066
Nashville,museum,Cheekwood Mansion,36.089208,-86.876595,node,1962184267
Nashville,park,"Shy's Hill, Battle of Nashville",36.0880654,-86.8095319,node,2110227971
Nashville,attraction,Printers Alley,36.1645123,-86.7786785,node,2729284207
Nashville,attraction,Arcade Street,36.1642308,-86.7800961,node,2729284551
Nashville,attraction,Visitor Center,36.1508579,-86.6210775,node,3442359575
Nashville,museum,Tennessee Central Railway Museum,36.1549256,-86.7542765,node,4143621891
Nashville,attraction,Fontanel Mansion,36.2570112,-86.8295251,node,4321273360
Nashville,attraction,AdventureWorks Zipline Forest,36.2574876,-86.8293807,node,4321273539
Nashville,museum,George Jones Museum,36.162883,-86.7756332,node,4574280356
Nashville,museum,Musicians Hall of Fame,36.1677075,-86.7826767,node,4574280383
Nashville,attraction,Bell Carillon,36.1728691,-86.788825,node,4604096510
Nashville,museum,National Museum of African American Music,36.1608246,-86.7792151,node,4673828917
Nashville,park,Gazebo park,36.1048029,-86.7241254,node,4710788929
Nashville,park,Gazebo leisure field,36.1077197,-86.7260574,node,4710791140
Nashville,university,Lipscomb College of Computing and Technology,36.1046451,-86.7994041,node,4914089252
Nashville,park,Historical Marker: Sherrod Bryant,36.0730426,-86.5226548,node,4964890768
Nashville,museum,Tennessee Agricultural Museum,36.0624804,-86.7460378,node,5664693081
Nashville,park,Cleece's Ferry Boat Ramp,36.1432552,-86.890877,node,5771815594
Nashville,park,Poplar Creek Trailhead,36.1563003,-86.9265646,node,5771816866
Nashville,park,Bells Bend Outdoor Center,36.1543347,-86.9218991,node,5771817485
Nashville,attraction,AxeVentures,36.2194744,-86.6979137,node,6541056785
Nashville,university,Admissions Welcome Center,36.1037861,-86.8006272,node,7284048791
Nashville,park,Harpeth River State Park Coley Davis Access,36.0768454,-86.9642613,node,7835753680
Nashville,park,Harpeth River State Park - Highway 100 Access,36.0541045,-86.9289969,node,7835833675
Nashville,park,South Patio Lawn,36.1412864,-86.7971866,node,9823385282
Nashville,park,The Martha Rivers Ingram Commons,36.1407727,-86.797267,node,9823385283
Nashville,park,Commons Center Lawn,36.1419003,-86.7979628,node,9823385284
Nashville,park,SLC Lawn,36.1444928,-86.8053343,node,9823385285
Nashville,zoo,,36.140822,-86.7712508,node,11403901584
Nashville,zoo,,36.1453079,-86.7736922,node,11403901585
Nashville,museum,Museum of Christian and Gospel Music,36.162472,-86.7783978,node,13250056115
Nashville,park,Mansker Creek Park,36.3438018,-86.7229897,node,13647919711
Nashville,mall,Opry Mills,36.2031868,-86.6925739,way,53624713
Nashville,stadium,Nissan Stadium,36.1665191,-86.7713834,way,58759639
Nashville,zoo,Nashville Zoo at Grassmere,36.0881162,-86.7393881,way,69796196
Nashville,park,South Inglewood Park,36.1968427,-86.727593,way,107438192
Nashville,museum,Frist Art Museum,36.1576164,-86.7836376,way,130905893
Nashville,stadium,Bridgestone Arena,36.1592058,-86.7784422,way,130905914
Nashville,museum,Country Music Hall of Fame and Museum,36.15819,-86.7761014,way,130905919
Nashville,park,Music City Walk of Fame Park,36.1592433,-86.7768411,way,130905926
Nashville,attraction,Fort Nashborough,36.1641921,-86.7753645,way,130910783
Nashville,park,Riverfront Park,36.1639857,-86.7739387,way,130910788
Nashville,park,Church Street Park,36.1626406,-86.7818483,way,130910795
Nashville,park,Public Square Park,36.1669256,-86.7781825,way,130913024
Nashville,park,Victory Park,36.1662985,-86.7849117,way,130913027
Nashville,park,Legislative Plaza,36.1643923,-86.7831789,way,130913029
Nashville,park,Cumberland River Greenway,36.1728614,-86.7840706,way,130913048
Nashville,university,Tennessee State University‎ - Avon Williams Campus,36.1628844,-86.7867332,way,130913154
Nashville,park,Centennial Park,36.1498504,-86.8132222,way,130913353
Nashville,park,Fort Negley,36.1447037,-86.7739421,way,130914050
Nashville,university,Vanderbilt University,36.1437591,-86.8044474,way,131042264
Nashville,university,Tennessee State University,36.1679643,-86.8260943,way,131044046
Nashville,university,Belmont University,36.1327725,-86.7925944,way,185564024
Nashville,university,Lipscomb University,36.1050508,-86.7984075,way,185564054
Nashville,stadium,FirstBank Stadium,36.1439094,-86.80891,way,187083446
Nashville,park,Charlotte Park,36.1545654,-86.8706733,way,192748347
Nashville,park,Parkwood Park,36.2349547,-86.7713676,way,208763578
Nashville,park,Fannie Mae Dees Park,36.1367955,-86.8066491,way,210256445
Nashville,park,Percy Warner Park,36.068534,-86.8856915,way,213538925
Nashville,park,Alumni Lawn,36.147464,-86.8039855,way,259811259
Nashville,park,Frederick Douglass Park,36.179203,-86.7620554,way,267098487
Nashville,mall,Nashboro Village,36.0886509,-86.6477407,way,267200884
Nashville,mall,,36.0860402,-86.6501806,way,267200979
Nashville,mall,Global Mall at the Crossings,36.0509899,-86.6562319,way,267203762
Nashville,mall,,36.0892811,-86.6095534,way,267290589
Nashville,park,Riverfront Park,36.1653157,-86.7761732,way,267495130
Nashville,park,Edwin Warner Park - Burch Reserve,36.0699926,-86.9089053,way,269869838
Nashville,park,J.S. Glover Memorial Park,35.9763014,-77.9738196,way,308464993
Nashville,museum,Lane Motor Museum,36.140357,-86.7344393,way,308674568
Nashville,park,William A. Pitts Park,36.0576409,-86.7065782,way,318440584
Nashville,park,Seven Oaks Park,36.108104,-86.6992132,way,318464975
Nashville,park,Buena Vista Park,36.192136,-86.8077813,way,318565110
Nashville,park,Coleman Park,36.1119725,-86.7443218,way,320529844
Nashville,park,Dudley Park,36.1435389,-86.7651972,way,324485202
Nashville,park,The Hermitage,36.214131,-86.6125949,way,334219850
Nashville,park,Shelby Park,36.1693815,-86.7314399,way,336250342
Nashville,attraction,Shelby Bottoms Nature Center,36.1661051,-86.724942,way,336258647
Nashville,park,Two Rivers Park,36.1845634,-86.6849389,way,336953520
Nashville,attraction,Wave Country,36.1869803,-86.6883993,way,336953522
Nashville,attraction,Nashville Shores Water Park,36.1565517,-86.6064259,way,337524235
Nashville,park,Riverfront Park,36.1597163,-86.7718652,way,353179708
Nashville,park,Cumberland Park,36.1647161,-86.7721264,way,353179711
Nashville,museum,Cooter's,36.2177102,-86.6978649,way,362647003
Nashville,park,Magnolia Lawn,36.1433843,-86.7984172,way,370611100
Nashville,park,Flora Wilson Community Plaza,36.1466665,-86.7916353,way,383435352
Nashville,park,Tony Rose Park,36.1501067,-86.7895119,way,383435400
Nashville,museum,RCA Studio B,36.1499643,-86.7928744,way,422018714
Nashville,attraction,The Hermitage,36.2150289,-86.6129797,way,433258649
Nashville,park,Rose Park,36.1434479,-86.7835331,way,461995022
Nashville,park,Commerce Center Park,36.1621969,-86.776078,way,461996409
Nashville,university,Trevecca Nazarene University,36.1420764,-86.7533756,way,464638172
Nashville,museum,The Johnny Cash Museum & Cafe,36.1608798,-86.7758426,way,464661771
Nashville,university,Fisk University,36.166909,-86.8040328,way,465481425
Nashville,university,Meharry Medical College,36.165982,-86.8080911,way,465481427
Nashville,park,Reservoir Park,36.137484,-86.7811169,way,467549477
Nashville,park,Lions Park,38.3482726,-89.3753291,way,468205084
Nashville,park,Green Hills Park,36.095363,-86.8048341,way,468260976
Nashville,park,Hermitage Park,36.1763948,-86.61524,way,468560676
Nashville,park,Oakwood Park,36.2152617,-86.7516568,way,468660872
Nashville,park,Isaac Litton School Park,36.2281575,-86.7241615,way,468746221
Nashville,park,"Shy's Hill, Battle of Nashville",36.0881472,-86.8090711,way,469267392
Nashville,park,Smith Springs Public Use Area,36.0892711,-86.600375,way,469631978
Nashville,park,Una Recreation Park,36.0989579,-86.6389917,way,469632225
Nashville,park,MetroCenter Levee Greenway,36.1968018,-86.8045357,way,471109532
Nashville,park,East Park,36.1728833,-86.7604262,way,471109533
Nashville,park,Ted Rhodes Fields,36.1958326,-86.8136016,way,471109536
Nashville,park,Bass Park,36.1751639,-86.741631,way,471109537
Nashville,park,Lockeland Springs Park,36.1761091,-86.7375588,way,471109538
Nashville,park,Tennessee Tower Plaza,36.1638723,-86.7846747,way,471113158
Nashville,park,Cedar Hill Park,36.2722687,-86.7453751,way,471241889
Nashville,park,Bull Run Recreation Area,36.2151005,-86.9918096,way,473988603
Nashville,park,Madison Park,36.2659278,-86.7008918,way,480317505
Nashville,park,England Park,36.1559539,-86.8551023,way,486481368
Nashville,park,Boyd - Taylor Park,36.1605693,-86.8329952,way,486482498
Nashville,park,Adelicia Park,36.1489705,-86.7978343,way,486666304
Nashville,park,Sevier Park,36.119288,-86.7892263,way,486695760
Nashville,park,Gale Lane Comunity Park,36.1166636,-86.7893299,way,486696650
Nashville,park,Battle of Nashville Monument Park,36.1146508,-86.7925475,way,486696656
Nashville,park,Richland Park,36.1515564,-86.8446875,way,487116325
Nashville,park,McFerrin Park,36.1817647,-86.7670297,way,487549697
Nashville,park,Cleveland Park,36.1887739,-86.7592282,way,487549726
Nashville,park,Shelby Walk Park,36.1705998,-86.7463451,way,487553179
Nashville,park,Lock Two Park,36.2443137,-86.7026216,way,488720958
Nashville,park,Browns Creek Park,36.1136862,-86.7759418,way,489167381
Nashville,park,Richland Creek Greenway,36.1522495,-86.85453,way,490439130
Nashville,park,Centennial Dog Park,36.1484357,-86.8185183,way,490448822
Nashville,park,Owen Bradley Park,36.1516662,-86.791991,way,491464611
Nashville,mall,100 Oaks Mall,36.1088209,-86.7640459,way,492602975
Nashville,park,Long Hunter State Park Bryant Grove Area,36.0696787,-86.5073014,way,506836369
Nashville,mall,Plaza Mariachi,36.0844971,-86.730354,way,510530937
Nashville,park,Peeler Park,36.2062709,-86.6548093,way,514263108
Nashville,attraction,Compass,36.1688417,-86.7858175,way,520052511
Nashville,park,Mildred Shute Minipark,36.1516423,-86.7589698,way,532002896
Nashville,attraction,Belmont Mansion,36.1356019,-86.7947725,way,543948934
Nashville,park,Devon Park Community Greenspace,36.0599461,-86.9221351,way,544268925
Nashville,stadium,Hawkins Field,36.1434337,-86.8075979,way,544413698
Nashville,park,Ellington Agricultural Center,36.0633139,-86.7450955,way,549773507
Nashville,park,Hidden Lake Trails | Harpeth River State Park,36.091755,-87.0299215,way,554310099
Nashville,park,Newsom Station | Harpeth River State Park,36.0798688,-86.996438,way,555256621
Nashville,park,The Square,31.2067667,-83.2498341,way,556605787
Nashville,park,First Baptist Park,31.2070349,-83.2528882,way,556605898
Nashville,park,Heritage Park,31.1994548,-83.247054,way,556606117
Nashville,park,Carter Park,31.2004293,-83.2378725,way,556606357
Nashville,park,Tygart Park,31.2017918,-83.2580119,way,556607971
Nashville,park,Paradise Ridge Park,36.3376419,-86.8600582,way,567560514
Nashville,park,Nashville City Park,33.9476077,-93.8669754,way,589132391
Nashville,park,South Park,36.1544539,-86.7662519,way,591973496
Nashville,park,Watkins Park,36.1625884,-86.7995207,way,592010422
Nashville,park,William Edmondson Park,36.1594948,-86.7974002,way,592010424
Nashville,park,Hope Gardens Park,36.1708774,-86.794772,way,592150011
Nashville,park,Monroe Park,36.173178,-86.7986536,way,592150013
Nashville,park,Clinton B. Fisk Park,36.1745666,-86.8165026,way,592218220
Nashville,park,Hadley Park,36.1656922,-86.8222672,way,592218286
Nashville,park,Elizabeth Park,36.178827,-86.8033884,way,592218677
Nashville,park,Whitfield Park,36.0666396,-86.7394239,way,593910099
Nashville,park,Edgehill Park,36.1392303,-86.7893646,way,599981923
Nashville,park,Flora Wilson Community Park,36.146454,-86.7895654,way,605684096
Nashville,park,Bells Bend Primitive Camping,36.1540064,-86.9284498,way,609338250
Nashville,park,Bells Bend Outdoor Classroom,36.1543791,-86.9220208,way,609339076
Nashville,park,Woodmont Park,36.1186545,-86.8353361,way,609575742
Nashville,park,Lock One Park,36.1990906,-86.7868309,way,610846617
Nashville,park,Granbery Park,36.0462708,-86.7542376,way,624800834
Nashville,park,Putnam Park,42.6094108,-85.0943829,way,627683432
Nashville,park,Wentworth Caldwell Sr Park,36.0771532,-86.7277796,way,629497355
Nashville,museum,,36.0625262,-86.7460652,way,633927709
Nashville,park,Paragon Mills Park,36.0953074,-86.7149019,way,642806881
Nashville,park,Ezell Soccer Park / Mill Creek Greenway,36.0887275,-86.6807949,way,651235055
Nashville,park,Millcreek Greenway - Rivendell Park,36.0335086,-86.6718752,way,651597408
Nashville,park,Mill Creek Greenway,36.0397433,-86.6754574,way,651597409
Nashville,park,Azafran Park,36.1270825,-86.7540489,way,654503733
Nashville,park,Harpeth River State Park - Highway 100 Access,36.053873,-86.9298597,way,658253865
Nashville,museum,Museum of Contemporary Art Nashville (MOCAN),36.18878,-86.7464964,way,665620389
Nashville,park,Joelton Community Club Park,36.3170509,-86.8701286,way,673391327
Nashville,park,Sevenmile Park,36.0577409,-86.7459841,way,678308437
Nashville,park,Millcreek Greenway - Blue Hole Park,36.0602975,-86.6779511,way,678826492
Nashville,park,Turner School Park,36.1083057,-86.7455829,way,679514657
Nashville,park,Crieve Hall Baseball CSX Park,36.072466,-86.7671684,way,679651312
Nashville,park,St. Bernard Park,36.1316572,-86.8024073,way,680948363
Nashville,park,Seven Mile Creek Greenway - Harding Mall Park,36.0816047,-86.7243322,way,681068755
Nashville,park,Mill Creek Greenway and Mill Run Park,36.0194222,-86.6842317,way,682343640
Nashville,park,Mill Creek Park & Greenway,36.0130951,-86.6916288,way,682343641
Nashville,park,Cane Ridge Park,35.99104,-86.6184164,way,682465825
Nashville,park,Cecil Rhea Crawford Park,36.0009264,-86.637316,way,682723785
Nashville,park,Bee Tree Recreation Area,31.2100203,-83.2414294,way,682727353
Nashville,mall,The Mall at Green Hills,36.1070994,-86.8163937,way,685063843
Nashville,museum,Tennessee State Museum,36.1724802,-86.7901174,way,695042703
Nashville,park,TriStar Centennial Medical Center - Centennial Tower,36.1530879,-86.8081903,way,706784141
Nashville,park,TriStar Centennial Medical Center - Physicans Park,36.1525633,-86.8092377,way,706797056
Nashville,park,Veteran's Park,36.2644601,-86.6505157,way,711051319
Nashville,park,Novak Park,36.0255298,-86.7077197,way,713450272
Nashville,park,Orchard Bend Park - Mill Creek Greenway,36.026474,-86.6690553,way,715706697
Nashville,park,Antioch Park,36.0551858,-86.6735388,way,715714363
Nashville,park,Indian Creek Park,36.0113943,-86.6874976,way,721939836
Nashville,park,Frankie Pierce Park,36.1650936,-86.7898771,way,745164897
Nashville,park,Alteras Park,36.0190278,-86.704139,way,745214289
Nashville,park,Reese L. Smith Jr. Park,36.0574881,-86.9323964,way,749838320
Nashville,park,Ben West Sports Complex,36.161034,-86.6356822,way,752833467
Nashville,park,H.G. Hill Park,36.1367924,-86.8880277,way,753389556
Nashville,park,Harpeth River Greenway,36.0605476,-86.9367685,way,754139337
Nashville,park,Dog Park,35.9826027,-86.6143675,way,758878901
Nashville,park,Providence Park,36.0922026,-86.7077749,way,760538806
Nashville,park,Metro Soccer Complex,36.1033056,-86.6800276,way,762936842
Nashville,park,West Park,36.1613669,-86.8639801,way,764098344
Nashville,park,Hartman Park,36.2085958,-86.8272769,way,764160097
Nashville,park,Mullins Park,36.2073493,-86.8474818,way,764177388
Nashville,park,Bordeaux - Timothy Park,36.2141615,-86.8435748,way,764180742
